file,tensor,row_start,rows,cols,cells,positive_zero_cells,nonzero_bit_patterns,special_cells,dense_bytes,dictionary_header_lower_bound_bytes,rejected_by_dictionary_bound
optimizer.safetensors,adam.lm_head.weight.m,0,512,512,262144,0,261936,0,1048576,1047808,True
optimizer.safetensors,adam.lm_head.weight.m,512,512,512,262144,0,261876,0,1048576,1047568,True
optimizer.safetensors,adam.lm_head.weight.m,1024,512,512,262144,0,261886,0,1048576,1047608,True
optimizer.safetensors,adam.lm_head.weight.m,1536,512,512,262144,0,261866,0,1048576,1047528,True
optimizer.safetensors,adam.lm_head.weight.m,2048,512,512,262144,0,261865,0,1048576,1047524,True
optimizer.safetensors,adam.lm_head.weight.m,2560,512,512,262144,0,261884,0,1048576,1047600,True
optimizer.safetensors,adam.lm_head.weight.m,3072,512,512,262144,0,261817,0,1048576,1047332,True
optimizer.safetensors,adam.lm_head.weight.m,3584,512,512,262144,0,261850,0,1048576,1047464,True
optimizer.safetensors,adam.lm_head.weight.m,4096,512,512,262144,0,261819,0,1048576,1047340,True
optimizer.safetensors,adam.lm_head.weight.m,4608,512,512,262144,0,261870,0,1048576,1047544,True
optimizer.safetensors,adam.lm_head.weight.m,5120,512,512,262144,0,261839,0,1048576,1047420,True
optimizer.safetensors,adam.lm_head.weight.m,5632,512,512,262144,0,261863,0,1048576,1047516,True
optimizer.safetensors,adam.lm_head.weight.m,6144,512,512,262144,0,261856,0,1048576,1047488,True
optimizer.safetensors,adam.lm_head.weight.m,6656,512,512,262144,0,261850,0,1048576,1047464,True
optimizer.safetensors,adam.lm_head.weight.m,7168,512,512,262144,0,261876,0,1048576,1047568,True
optimizer.safetensors,adam.lm_head.weight.m,7680,512,512,262144,0,261871,0,1048576,1047548,True
optimizer.safetensors,adam.lm_head.weight.m,8192,512,512,262144,0,261837,0,1048576,1047412,True
optimizer.safetensors,adam.lm_head.weight.m,8704,512,512,262144,0,261850,0,1048576,1047464,True
optimizer.safetensors,adam.lm_head.weight.m,9216,512,512,262144,0,261854,0,1048576,1047480,True
optimizer.safetensors,adam.lm_head.weight.m,9728,512,512,262144,0,261858,0,1048576,1047496,True
optimizer.safetensors,adam.lm_head.weight.m,10240,512,512,262144,0,261860,0,1048576,1047504,True
optimizer.safetensors,adam.lm_head.weight.m,10752,512,512,262144,0,261852,0,1048576,1047472,True
optimizer.safetensors,adam.lm_head.weight.m,11264,512,512,262144,0,261884,0,1048576,1047600,True
optimizer.safetensors,adam.lm_head.weight.m,11776,512,512,262144,0,261857,0,1048576,1047492,True
optimizer.safetensors,adam.lm_head.weight.m,12288,512,512,262144,0,261829,0,1048576,1047380,True
optimizer.safetensors,adam.lm_head.weight.m,12800,512,512,262144,0,261864,0,1048576,1047520,True
optimizer.safetensors,adam.lm_head.weight.m,13312,512,512,262144,0,261859,0,1048576,1047500,True
optimizer.safetensors,adam.lm_head.weight.m,13824,512,512,262144,0,261812,0,1048576,1047312,True
optimizer.safetensors,adam.lm_head.weight.m,14336,512,512,262144,0,261817,0,1048576,1047332,True
optimizer.safetensors,adam.lm_head.weight.m,14848,512,512,262144,0,261859,0,1048576,1047500,True
optimizer.safetensors,adam.lm_head.weight.m,15360,512,512,262144,0,261832,0,1048576,1047392,True
optimizer.safetensors,adam.lm_head.weight.m,15872,512,512,262144,0,261848,0,1048576,1047456,True
optimizer.safetensors,adam.lm_head.weight.m,16384,512,512,262144,0,261865,0,1048576,1047524,True
optimizer.safetensors,adam.lm_head.weight.m,16896,512,512,262144,0,261847,0,1048576,1047452,True
optimizer.safetensors,adam.lm_head.weight.m,17408,512,512,262144,0,261854,0,1048576,1047480,True
optimizer.safetensors,adam.lm_head.weight.m,17920,512,512,262144,0,261821,0,1048576,1047348,True
optimizer.safetensors,adam.lm_head.weight.m,18432,512,512,262144,0,261843,0,1048576,1047436,True
optimizer.safetensors,adam.lm_head.weight.m,18944,512,512,262144,0,261849,0,1048576,1047460,True
