file,tensor,row_start,rows,cols,cells,positive_zero_cells,nonzero_bit_patterns,special_cells,dense_bytes,dictionary_header_lower_bound_bytes,rejected_by_dictionary_bound
optimizer.safetensors,adam.lm_head.weight.m,0,512,512,262144,0,261977,0,1048576,1047972,True
optimizer.safetensors,adam.lm_head.weight.m,512,512,512,262144,0,261872,0,1048576,1047552,True
optimizer.safetensors,adam.lm_head.weight.m,1024,512,512,262144,0,261892,0,1048576,1047632,True
optimizer.safetensors,adam.lm_head.weight.m,1536,512,512,262144,0,261904,0,1048576,1047680,True
optimizer.safetensors,adam.lm_head.weight.m,2048,512,512,262144,0,261916,0,1048576,1047728,True
optimizer.safetensors,adam.lm_head.weight.m,2560,512,512,262144,0,261887,0,1048576,1047612,True
optimizer.safetensors,adam.lm_head.weight.m,3072,512,512,262144,0,261872,0,1048576,1047552,True
optimizer.safetensors,adam.lm_head.weight.m,3584,512,512,262144,0,261859,0,1048576,1047500,True
optimizer.safetensors,adam.lm_head.weight.m,4096,512,512,262144,0,261868,0,1048576,1047536,True
optimizer.safetensors,adam.lm_head.weight.m,4608,512,512,262144,0,261874,0,1048576,1047560,True
optimizer.safetensors,adam.lm_head.weight.m,5120,512,512,262144,0,261868,0,1048576,1047536,True
optimizer.safetensors,adam.lm_head.weight.m,5632,512,512,262144,0,261885,0,1048576,1047604,True
optimizer.safetensors,adam.lm_head.weight.m,6144,512,512,262144,0,261908,0,1048576,1047696,True
optimizer.safetensors,adam.lm_head.weight.m,6656,512,512,262144,0,261914,0,1048576,1047720,True
optimizer.safetensors,adam.lm_head.weight.m,7168,512,512,262144,0,261906,0,1048576,1047688,True
optimizer.safetensors,adam.lm_head.weight.m,7680,512,512,262144,0,261926,0,1048576,1047768,True
optimizer.safetensors,adam.lm_head.weight.m,8192,512,512,262144,0,261893,0,1048576,1047636,True
optimizer.safetensors,adam.lm_head.weight.m,8704,512,512,262144,0,261901,0,1048576,1047668,True
optimizer.safetensors,adam.lm_head.weight.m,9216,512,512,262144,0,261877,0,1048576,1047572,True
optimizer.safetensors,adam.lm_head.weight.m,9728,512,512,262144,0,261925,0,1048576,1047764,True
optimizer.safetensors,adam.lm_head.weight.m,10240,512,512,262144,0,261921,0,1048576,1047748,True
optimizer.safetensors,adam.lm_head.weight.m,10752,512,512,262144,0,261914,0,1048576,1047720,True
optimizer.safetensors,adam.lm_head.weight.m,11264,512,512,262144,0,261918,0,1048576,1047736,True
optimizer.safetensors,adam.lm_head.weight.m,11776,512,512,262144,0,261919,0,1048576,1047740,True
optimizer.safetensors,adam.lm_head.weight.m,12288,512,512,262144,0,261899,0,1048576,1047660,True
optimizer.safetensors,adam.lm_head.weight.m,12800,512,512,262144,0,261907,0,1048576,1047692,True
optimizer.safetensors,adam.lm_head.weight.m,13312,512,512,262144,0,261923,0,1048576,1047756,True
optimizer.safetensors,adam.lm_head.weight.m,13824,512,512,262144,0,261907,0,1048576,1047692,True
optimizer.safetensors,adam.lm_head.weight.m,14336,512,512,262144,0,261890,0,1048576,1047624,True
optimizer.safetensors,adam.lm_head.weight.m,14848,512,512,262144,0,261927,0,1048576,1047772,True
optimizer.safetensors,adam.lm_head.weight.m,15360,512,512,262144,0,261911,0,1048576,1047708,True
optimizer.safetensors,adam.lm_head.weight.m,15872,512,512,262144,0,261914,0,1048576,1047720,True
optimizer.safetensors,adam.lm_head.weight.m,16384,512,512,262144,0,261924,0,1048576,1047760,True
optimizer.safetensors,adam.lm_head.weight.m,16896,512,512,262144,0,261940,0,1048576,1047824,True
optimizer.safetensors,adam.lm_head.weight.m,17408,512,512,262144,0,261927,0,1048576,1047772,True
optimizer.safetensors,adam.lm_head.weight.m,17920,512,512,262144,0,261951,0,1048576,1047868,True
optimizer.safetensors,adam.lm_head.weight.m,18432,512,512,262144,0,261913,0,1048576,1047716,True
optimizer.safetensors,adam.lm_head.weight.m,18944,512,512,262144,0,261890,0,1048576,1047624,True
optimizer.safetensors,adam.lm_head.weight.m,19456,512,512,262144,0,261918,0,1048576,1047736,True
optimizer.safetensors,adam.lm_head.weight.m,19968,512,512,262144,0,261899,0,1048576,1047660,True
optimizer.safetensors,adam.lm_head.weight.m,20480,512,512,262144,0,261923,0,1048576,1047756,True
optimizer.safetensors,adam.lm_head.weight.m,20992,512,512,262144,0,261899,0,1048576,1047660,True
optimizer.safetensors,adam.lm_head.weight.m,21504,512,512,262144,0,261924,0,1048576,1047760,True
optimizer.safetensors,adam.lm_head.weight.m,22016,512,512,262144,0,261892,0,1048576,1047632,True
optimizer.safetensors,adam.lm_head.weight.m,22528,512,512,262144,0,261880,0,1048576,1047584,True
optimizer.safetensors,adam.lm_head.weight.m,23040,512,512,262144,0,261893,0,1048576,1047636,True
optimizer.safetensors,adam.lm_head.weight.m,23552,512,512,262144,0,261924,0,1048576,1047760,True
optimizer.safetensors,adam.lm_head.weight.m,24064,512,512,262144,0,261912,0,1048576,1047712,True
optimizer.safetensors,adam.lm_head.weight.m,24576,512,512,262144,0,261905,0,1048576,1047684,True
optimizer.safetensors,adam.lm_head.weight.m,25088,512,512,262144,0,261914,0,1048576,1047720,True
